	id_l	id_r	id_l count	l_org_name	l_city	l_state	l_postal_code	l_domain	l_clean_phone	r_org_name	r_city	r_state	r_postal_code	r_domain	r_clean_phone	jaro_score	fuzz_partial_score	fuzz_sort_score	fuzz_set_score	uniq	state_match	zip_match	domain_match	phone_match	overall_name_score	composite_match_score	is_match
2476085	101500	7229	7	Baton Rouge General Hospital	Baton Rouge	la	70809	NULL		LOUISIANA NURSERYMENS ASSOCIATION	BATON ROUGE	la	70809	NULL	5042924050	0.399350649	0.11	0.43	0.43	0	1	1	0	0	1.027012987	5.027012987	0
2814557	101607	4167	3	KELSAY STRATEGIES LLC	Washington	dc	20001	NULL		COUNCIL OF GOVERNORS POLICY ADVISORS	WASHINGTON	dc	20001-1572	NULL	2026245386	0.488576239	0.38	0.25	0.25	0	1	1	0	0	1.026432179	5.026432179	0
3133902	101718	10884	4	The University of North Carolina System	Chapel Hill	nc	27515	NULL		SCHOOL OF PUBLIC HEALTH AT UNI OF NC	CHAPEL HILL	nc	27599-8165	NULL	9199664032	0.350783476	0.19	0.4	0.39	0.018691576	1	1	0	0	1.026124971	5.026124971	0
4841920	101795	23075	6	SWCA Environmental	Coto de Caza	ca	92679	NULL		GL MEETINGS & CONVENTIONS	COTO DE CAZA	ca	92679	NULL		0.317777778	0.17	0.44	0.44	0	1	1	0	0	1.025833333	5.025833333	0
2944402	101266	8066	3	Compounding Quality Coalition	Washington	dc	20001	NULL		NATIONAL ASSOCIATION OF COUNTY SUPERVISORS	Washington	dc	20001	NULL	2023936226	0.327723043	0.14	0.45	0.45	0	1	1	0	0	1.025792282	5.025792282	0
3878877	100981	28132	6	USA Masters Weightlifting	Colorado Springs	co	80909	mastersweightlifting.org	7198664508	2011 National Junior Championships	Colorado Springs	co	80909	usaweightlifting.org	7198664508	0.466631016	0.28	0.31	0.31	0	1	1	0	1	1.024973262	5.024973262	0
773050	102619	6052	3	"BETA Operating Company( a client of Quinn Emanuel Urquhart & Sullivan, LLP)"	Washington	dc	20005	NULL		INTERNATIONAL ASSOCIATION OF ENVIRONMENTAL TESTING LABORATORIES	WASHINGTON	dc	20005-3960	NULL	2024344547	0.350582011	0.19	0.39	0.42	0.007787669	1	1	0	0	1.024618011	5.024618011	0
2132749	100052	9170	3	California Public Employer Labor Relations Association	Pleasanton	ca	94588	calpelra.org	9254006320	National Public Employer Labor Relations Association	San Diego	ca	92121	npelra.org	8582993150	0.809154796	0.92	0.81	0.92	0.953484982	1	0	0	0	4.02459357	5.02459357	0
3928900	101735	7049	3	The Nash Education Program	Washington	dc	20009	NULL		LABOR PARTY ADVOCATES	WASHINGTON	dc	20009	NULL	2022345190	0.364774115	0.14	0.43	0.43	0	1	1	0	0	1.023580586	5.023580586	0
1604912	101603	13087	3	The Ferguson Group (on behalf of the National Association of Towns & Townships)	Washington	dc	20006	NULL		US COUNCIL FOR INTERNATIONAL REHABILITATION	WASHINGTON	dc	20006	NULL	2024292706	0.353046806	0.16	0.42	0.43	0	1	1	0	0	1.022285105	5.022285105	0
1242792	101214	22228	3	Health Care Alliance for Patient Safety	Alexandria	va	22314	NULL		SMITH FAIRFIELD INC.	ALEXANDRIA	va	22314	NULL		0.392735043	0.15	0.41	0.41	0	1	1	0	0	1.022051282	5.022051282	0
1760709	10203	3684	3	"Cuba Democracy Public Advocacy, Corporation"	Washington	dc	20006	NULL	2404418345	CHEMICAL SPECIALITIES MANUFACTURERS ASSOCIATION	WASHINGTON	dc	20006	NULL	2028728110	0.342004194	0.16	0.43	0.43	0	1	1	0	0	1.021503146	5.021503146	0
3380943	101371	8732	3	Newtown Creek Group	Nashville	tn	37219	NULL		NATIONAL COUNCIL OF US MAGISTRATES	NASHVILLE	tn	37219	NULL	6157365164	0.470072239	0.21	0.34	0.34	0	1	1	0	0	1.02005418	5.02005418	0
2975858	101532	8772	3	MACRA Alliance	Washington	dc	20001	NULL		NATIONAL DRUG ENFORCEMENT OFFICERS ASSOCIATION	Washington	dc	20001	NULL	7323294000	0.408557626	0.29	0.33	0.33	0	1	1	0	0	1.018918219	5.018918219	0
4007247	100539	31176	4	ConferenceDirect- KY	West Hollywood	ca	90069	conferencedirect.com	3236483246	ConferenceDirect - Corporate Office	Alpharetta	ga	30022	conferencedirect.com	7706673616	0.871746032	0.9	0.65	0.91	0.34652395	0	0	1	0	3.018595448	5.018595448	0
2944410	101572	8066	3	Ferox Strategies (on behalf of Decision Sciences)	Washington	dc	20001	NULL		NATIONAL ASSOCIATION OF COUNTY SUPERVISORS	Washington	dc	20001	NULL	2023936226	0.341269841	0.14	0.4	0.45	0.012810929	1	1	0	0	1.017668775	5.017668775	0
1760710	102640	3684	3	Wiley Rein LLP on behalf of the Association for Unmanned Vehicles Systems Intl.	Washington	dc	20006	NULL		CHEMICAL SPECIALITIES MANUFACTURERS ASSOCIATION	WASHINGTON	dc	20006	NULL	2028728110	0.336548899	0.15	0.43	0.43	0.004509312	1	1	0	0	1.016675642	5.016675642	0
4611303	102824	11448	3	Torch Technologies Inc (a client of CG Technologies Inc)	Huntsville	al	35801	NULL		SE SOCIETY OF HOSPITAL PHARMACISTS	HUNTSVILLE	al	35801	NULL	2055178288	0.390896359	0.21	0.34	0.39	0.012333683	1	1	0	0	1.016672794	5.016672794	0
4721552	10134	10601	3	"Barbara S. Blaine, P.C."	Washington	dc	20008	NULL	2027970864	RAILROAD PUBLIC RELATIONS ASSOCIATION	WASHINGTON	dc	20008	NULL	2026392552	0.354988529	0.22	0.39	0.39	0	1	1	0	0	1.016241397	5.016241397	0
4006738	100539	28100	4	ConferenceDirect- KY	West Hollywood	ca	90069	conferencedirect.com	3236483246	CONFERENCEDIRECT - Carlsbad	Carlsbad 	ca	92009	conferencedirect.com	7603463719	0.411728395	0.2	0.73	0.91	0.217913547	1	0	1	0	2.015666617	5.015666617	0
1049547	102768	4708	3	EPAM USA PLLC	Washington	dc	20037	NULL		ELECTRICAL/ELECTRONICS INSULATION CONFERENCE	WASHINGTON	dc	20037	NULL	2024578434	0.484136234	0.31	0.28	0.28	0	1	1	0	0	1.015602176	5.015602176	0
4745206	101297	2278	3	Agricultural Nutrient Policy Council	Washington	dc	20024	NULL		ASSOCIATION FOR ADVANCEMENT/POLICY RESEARCH & DEV/3RD WORLD	WASHINGTON	dc	20024	NULL	2025081441	0.342458076	0.14	0.37	0.37	0.065745687	1	1	0	0	1.015462086	5.015462086	0
2620073	101767	11708	3	"St. Lucie County, FL (a Client of Van Scoyoc Associates)"	Washington	dc	20001	NULL		STATE & TERRITORIAL AIR POLLUTION PROGRAM ADMINISTRATORS	WASHINGTON	dc	20001	NULL	2026247864	0.373376623	0.18	0.4	0.4	0	1	1	0	0	1.015032468	5.015032468	0
773041	101567	6052	3	Digital Assets Coalition of America	Washington	dc	20005	NULL		INTERNATIONAL ASSOCIATION OF ENVIRONMENTAL TESTING LABORATORIES	WASHINGTON	dc	20005-3960	NULL	2024344547	0.389417989	0.17	0.37	0.39	0.01646437	1	1	0	0	1.014260046	5.014260046	0
2615113	101764	10599	3	"Del Norte County, CA ( a client of Van Scoyoc Associates )"	Washington	dc	20001	NULL		RAILROAD PERSONNEL ASSOCIATION	WASHINGTON	dc	20001	NULL	2026392151	0.301532567	0.13	0.46	0.46	0	1	1	0	0	1.013649425	5.013649425	0
4208765	100614	46320	5	Maritz Travel - Fenton	Fenton	mo	63099	maritz.com	6368274000	Maritz Travel Co - Southeast	Apex	nc	27502		6368274000	0.897915243	0.77	0.65	0.79	0.45476616	0	0	0	1	3.013085672	5.013085672	0
4082656	100676	51727	4	National Federation of the Blind of Mississippi	Jackson	ms	39215	None	6015406308	NAACP - Mississippi	Jackson	ms	39203	None	6013538452	0.458166693	0.68	0.47	0.79	0.142623363	1	0	1	0	2.012560064	5.012560064	0
1659833	101262	23347	3	Thomas Casey	Washington	dc	20006	NULL		MANAGEMENT OPTIONS	WASHINGTON	dc	20006	NULL		0.37962963	0.17	0.4	0.4	0	1	1	0	0	1.012222222	5.012222222	0
3916462	101735	2153	3	The Nash Education Program	Washington	dc	20009	NULL		ARCHDIOCESE OF THE GREEK ORTHODOX CHURCH	WASHINGTON	dc	20009	NULL	2024292058	0.372435897	0.15	0.39	0.39	0.023186086	1	1	0	0	1.011606053	5.011606053	0
3099062	102603	13786	3	Arizona Kidney Disease and Hypertension Center	Phoenix	az	85018	NULL		WEDDING MEMORIES BUSINESS ASSOCIATION	PHOENIX	az	85018	NULL	6029548844	0.347943596	0.14	0.43	0.43	0	1	1	0	0	1.010957697	5.010957697	0
1945828	101352	9235	3	Patients for Affordable Drugs NOW Inc	Suite 400	dc	20006	NULL		NATIONAL SECURITY INDUSTRIAL ASSOCIATION	WASHINGTON	dc	20006	NULL	2027210220	0.347072072	0.16	0.42	0.42	0	1	1	0	0	1.010304054	5.010304054	0
773030	101291	6052	3	National Security Action	Washington	dc	20005	NULL		INTERNATIONAL ASSOCIATION OF ENVIRONMENTAL TESTING LABORATORIES	WASHINGTON	dc	20005-3960	NULL	2024344547	0.295899471	0.17	0.44	0.44	0	1	1	0	0	1.009424603	5.009424603	0
1627759	101501	1701	3	Coalition for Epidemic Preparedness Innovations (CEPI)	washington	dc	20006	NULL		AMERICAN SOCIETY OF INTERNAL MEDICINE	WASHINGTON	dc	20006-1808	NULL	2028352746	0.385151818	0.16	0.4	0.4	0	1	1	0	0	1.008863864	5.008863864	0
3928899	101734	7049	3	Meliora Strategy (on behalf of The Nash Education Program)	Washington	dc	20009	NULL		LABOR PARTY ADVOCATES	WASHINGTON	dc	20009	NULL	2022345190	0.374767378	0.19	0.39	0.39	0	1	1	0	0	1.008575534	5.008575534	0
2917817	102847	51674	3	Los Angeles County Employees' Retirement System (a Client of Williams and Jensen)	Washington	dc	20001	NULL		Economic Innovation Group	Washington	dc	20001-5813	NULL		0.52450509	0.28	0.27	0.27	0	1	1	0	0	1.008378817	5.008378817	0
2944429	102821	8066	3	Pacific Dental Services and Henry Schein (a client of Liberty Partners Group)	washington	dc	20001	NULL		NATIONAL ASSOCIATION OF COUNTY SUPERVISORS	Washington	dc	20001	NULL	2023936226	0.323953824	0.14	0.41	0.44	0.014905258	1	1	0	0	1.007823255	5.007823255	0
4715081	101165	10967	3	"Aguirre Law, Apc"	San Diego	ca	92101	NULL		SHAPIRO & MILES	SAN DIEGO	ca	92101-3424	NULL	8535469480	0.422222222	0.2	0.36	0.36	0	1	1	0	0	1.006666667	5.006666667	0
4307400	102751	13911	3	Caesars Entertainment Corporation Political Action Committee	Las Vegas	nv	89109	NULL		WESTERN STATES VICE INVESTIGATORS	LAS VEGAS	nv	89101-2984	NULL	7022293455	0.371717172	0.15	0.41	0.41	0	1	1	0	0	1.006287879	5.006287879	0
1945822	101207	9235	3	"Castro & Co., LLC"	Washington	dc	20006	NULL		NATIONAL SECURITY INDUSTRIAL ASSOCIATION	WASHINGTON	dc	20006	NULL	2027210220	0.481302521	0.18	0.34	0.34	0	1	1	0	0	1.005976891	5.005976891	0
4735863	102894	4817	3	Veritas Capital	New York	ny	10019	NULL		ERISCO	NEW YORK	ny	10019	NULL	2127658500	0.411111111	0.17	0.38	0.38	0	1	1	0	0	1.005833333	5.005833333	0
4767378	101359	9817	4	Electrify America LLC	Reston	va	20191	NULL		NURSE HEALERS - PROFESSIONAL ASSOCIATES INC	RESTON	va	20191	NULL	7032344149	0.451088963	0.19	0.35	0.35	0	1	1	0	0	1.005816722	5.005816722	0
2891239	101532	50300	3	MACRA Alliance	Washington	dc	20001	NULL		Association to Invest In the USA (IIUSA)	Washington	dc	20001	NULL		0.510714286	0.29	0.27	0.27	0	1	1	0	0	1.005535714	5.005535714	0
1070688	100539	25984	4	ConferenceDirect- KY	West Hollywood	ca	90069	conferencedirect.com	3236483246	ConferenceDirect / Central Region	Irving	tx	75063-4815	conferencedirect.com	9723730400	0.873030303	0.85	0.68	0.91	0.346108092	0	0	1	0	3.003934866	5.003934866	0
4852225	101869	12133	4	"CBS Consolidated, Inc. d/b/a Cornerstone Business"	Lincoln	ne	68508	NULL		TRI-STATE PROPANE ASSOCIATION	LINCOLN	ne	68508	NULL	4024753996	0.358151536	0.14	0.42	0.42	0	1	1	0	0	1.003613652	5.003613652	0
4470575	101595	2986	3	Remedy NJ / Remedy Columbia	Columbia	md	21045	NULL		BRIHAN MAHARASHTRA MANDAL/NORTH AMERICA	COLUMBIA	md	21045	NULL	4109645488	0.4171415	0.26	0.34	0.32	0	1	1	0	0	1.002856125	5.002856125	0
1604905	101251	13087	3	Shakopee Mdewakanton Sioux Community (client of Holland Knight)	Washington	dc	20006	NULL		US COUNCIL FOR INTERNATIONAL REHABILITATION	WASHINGTON	dc	20006	NULL	2024292706	0.377014889	0.16	0.4	0.4	0	1	1	0	0	1.002761166	5.002761166	0
3139392	100186	47645	9	Asheville Buncombe Youth Soccer Association - ABYSA	Asheville	nc	28802	abysa.org	8282997277	Asheville Buncombe Regional Sports Commission	Asheville	nc	28802	None	3363122745	0.852810458	0.67	0.53	0.64	0.655408465	1	1	0	0	3.00272054	5.00272054	0
4301488	102751	10066	4	Caesars Entertainment Corporation Political Action Committee	Las Vegas	nv	89109	NULL		PAN AMERICAN FIREFIGHTERS GAMES	LAS VEGAS	nv	89109	NULL	7024336312	0.37562724	0.16	0.4	0.4	0	1	1	0	0	1.00172043	5.00172043	0
4881862	102666	10349	3	"Bruno Independent Living Aids, Inc."	Oconomowoc	wi	53066	NULL		POST ACCIDENT SAMPLING SYSTEM	OCONONOWOC	wi	53066	NULL	2625677256	0.385221675	0.17	0.39	0.39	0	1	1	0	0	1.001416256	5.001416256	0
2891232	101240	50300	3	"Liberty Partners Group, LLC"	Washington	dc	20001	NULL		Association to Invest In the USA (IIUSA)	Washington	dc	20001	NULL		0.414814815	0.3	0.31	0.31	0	1	1	0	0	1.001111111	5.001111111	0
1065055	100010	12380	3	U.S. Tactical Consulting Group LLC	Irving	tx	75063	NULL		SOUTHWEST CARPET CLEANERS ASSOCIATION	IRVING	tx	75063	NULL	2143935731	0.35450156	0.24	0.37	0.37	0	1	1	0	0	1.00087617	5.00087617	0
4315802	101477	22111	4	American Waging Inc. DBA William Hill US	Las Vegas	nv	89118	NULL		VICTORIAS DESTINATION SERVICES	LAS VEGAS	nv	89118	NULL		0.374206349	0.2	0.38	0.38	0	1	1	0	0	1.000654762	5.000654762	0
1242794	101476	22228	3	PASS LLC	Alexandria	va	22314	NULL		SMITH FAIRFIELD INC.	ALEXANDRIA	va	22314	NULL		0.483333333	0.25	0.3	0.3	0	1	1	0	0	1	5	0
2620056	101354	11708	3	Assured Guaranty Municipal Corporation (a client of Roberti Global LLC)	Washington	dc	20001	NULL		STATE & TERRITORIAL AIR POLLUTION PROGRAM ADMINISTRATORS	WASHINGTON	dc	20001	NULL	2026247864	0.373138833	0.14	0.41	0.41	0	1	1	0	0	0.999854125	4.999854125	0
2975872	101780	8772	3	Coalition for a Secure and Transparent Internet	Washington	dc	20001	NULL		NATIONAL DRUG ENFORCEMENT OFFICERS ASSOCIATION	Washington	dc	20001	NULL	7323294000	0.323041936	0.15	0.43	0.43	0	1	1	0	0	0.999781452	4.999781452	0
2814545	101266	4167	3	Compounding Quality Coalition	Washington	dc	20001	NULL		COUNCIL OF GOVERNORS POLICY ADVISORS	WASHINGTON	dc	20001-1572	NULL	2026245386	0.333014049	0.14	0.43	0.43	0	1	1	0	0	0.999760536	4.999760536	0
2814560	101646	4167	3	Michael Torry Associates	Washington	dc	20001	NULL		COUNCIL OF GOVERNORS POLICY ADVISORS	WASHINGTON	dc	20001-1572	NULL	2026245386	0.402777778	0.13	0.4	0.4	0	1	1	0	0	0.999583333	4.999583333	0
4810241	101632	10275	3	"ShotStop Ballistics, LLC"	Stow	oh	44224	NULL		PILOT CLASS OF 43-D ASSOCIATION INC	CUYAHOGA FALLS	oh	44224	NULL	2166884848	0.362698413	0.21	0.38	0.38	0	1	1	0	0	0.99952381	4.99952381	0
4979496	102938	664	4	VIQTORY	Moon Township	pa	15108	NULL		AIRLINE CREDIT UNION ASSOCIATION	MOON TOWNSHIP	pa	15108	NULL	4122693003	0.482142857	0.43	0.21	0.21	0	1	1	0	0	0.999107143	4.999107143	0
4736511	102774	6384	3	"Wachtell, Lipton, Rosen & Katz"	New York	ny	10019	NULL		INTERNATIONAL LADIES GARMENT WORKERS UNION	NEW YORK	ny	10019	NULL	2122657000	0.371428571	0.2	0.38	0.38	0	1	1	0	0	0.998571429	4.998571429	0
3385355	102620	14124	3	"Taylor English Decisions, LLC"	Atlanta	ga	30339	NULL		WORLD OF WINDOW COVERINGS	ATLANTA	ga	30339	NULL	7706447335	0.371187739	0.2	0.38	0.38	0	1	1	0	0	0.998390805	4.998390805	0
1604919	10203	13087	3	"Cuba Democracy Public Advocacy, Corporation"	Washington	dc	20006	NULL	2404418345	US COUNCIL FOR INTERNATIONAL REHABILITATION	WASHINGTON	dc	20006	NULL	2024292706	0.370801034	0.12	0.42	0.42	0	1	1	0	0	0.998100775	4.998100775	0
1469241	101214	7349	3	Health Care Alliance for Patient Safety	Alexandria	va	22314	NULL		MASTER PRINTERS OF AMERICA	ALEXANDRIA	va	22314	NULL	7035198135	0.35042735	0.12	0.43	0.43	0	1	1	0	0	0.997820513	4.997820513	0
1985145	100539	36644	4	ConferenceDirect- KY	West Hollywood	ca	90069	conferencedirect.com	3236483246	ConferenceDirect / Midwest Region	Atlanta	ga	30305-1526	conferencedirect.com		0.873030303	0.85	0.68	0.91	0.341722823	0	0	1	0	2.997356962	4.997356962	0
4903458	102791	7983	3	"Pay Our Interns, Inc."	Washington DC	dc	20004	NULL		NATIONAL ASSOCIATION OF ARTISTS ORGANIZATIONS	WASHINGTON	dc	20004-1406	NULL	2023476350	0.417460317	0.29	0.31	0.31	0	1	1	0	0	0.995595238	4.995595238	0
2141671	100803	46241	3	Progressive Congress	Washington	dc	20036	None	8024558231	SmithBucklin - DC office	Washington	dc	20036	None	2023312000	0.405555556	0.25	0.29	0.29	0	1	1	1	0	0.926666667	4.926666667	0
3636613	100767	42298	7	Oklahoma Coaches Association	Oklahoma City	ok	73139	okcoachesassn.com	4056359300	Oklahoma Association of Chiefs of Police	Oklahoma City	ok	73139	theoacp.com	4056721225	0.861190476	0.71	0.74	0.83	0.294692357	1	1	0	0	2.797931393	4.797931393	0
2144129	100803	46363	3	Progressive Congress	Washington	dc	20036	None	8024558231	SmithBucklin - DC	Washington	dc	20036	None	2023672408	0.395098039	0.18	0.23	0.23	0	1	1	1	0	0.776323529	4.776323529	0
3610148	100767	26183	6	Oklahoma Coaches Association	Oklahoma City	ok	73139	okcoachesassn.com	4056359300	Oklahoma Association of Electric Cooperatives	Oklahoma City	ok	73154-1309	oaec.coop	4054781455	0.82568254	0.71	0.71	0.83	0.28055572	1	1	0	0	2.727595485	4.727595485	0
4445097	100752	39905	4	Oregon Association of Conservation Districts	Salem	or	97309	oacd.org	5035669157	Oregon Bankers Association	Salem	or	97309-1429	oregonbankers.com	5035813522	0.827039627	0.69	0.66	0.82	0.313674765	1	1	0	0	2.718291868	4.718291868	0
3624470	100765	39879	8	Oklahoma Historical Society	Oklahoma City	ok	73105	okhistory.org	4055212491	Oklahoma Society of Professional Engineers	Oklahoma City	ok	73105	ospe.org	4058726773	0.833730159	0.59	0.58	0.74	0.431698913	1	1	0	0	2.705345989	4.705345989	0
3620805	100765	39866	8	Oklahoma Historical Society	Oklahoma City	ok	73105	okhistory.org	4055212491	Oklahoma Hospital Association	Oklahoma City	ok	73105	okoha.com	4054279537	0.869232555	0.7	0.54	0.61	0.443033777	1	1	0	0	2.703975082	4.703975082	0
4121459	1006	13766	3	Michigan State University	Washington	dc	20003	msu.edu	5173551855	Wayne State University (MI)	Washington	dc	20003	ayne.edu	2024887267	0.768602989	0.76	0.76	0.84	0.227914602	1	1	0	0	2.688324144	4.688324144	0
4235785	100760	41333	3	Oregon Moose Association	Bend	or	97701-5427	oregonmooseassociation.net		Oregon Association of School Executives	Salem	or	97301-4027	cosa.k12.or.us	5035813141	0.83507326	0.75	0.63	0.86	0.24824308	1	1	0	0	2.678669565	4.678669565	0
3617515	100765	39075	8	Oklahoma Historical Society	Oklahoma City	ok	73105	okhistory.org	4055212491	Oklahoma State Medical Association	Oklahoma City	ok	73105	okmed.org	4056019571	0.868954248	0.59	0.62	0.62	0.423085101	1	1	0	0	2.658843338	4.658843338	0
4236941	100760	41969	3	Oregon Moose Association	Bend	or	97701-5427	oregonmooseassociation.net		Oregon Community Education Association	Salem	or	97308-1054	ocea-or.org	5033155816	0.828383459	0.58	0.68	0.86	0.289976429	1	1	0	0	2.646252237	4.646252237	0
4458566	100789	32056	4	Pacific Propane Gas Association	Lansing	mi	48933	pacificpropane.org	8445854940	Midwest Propane Gas Association	Lansing	mi	48915	propaneshow.com	8889254492	0.790967742	0.81	0.81	0.85	0.775569778	1	0	0	0	3.609080473	4.609080473	0
4158186	1006	41878	3	Michigan State University	East Lansing	mi	48824-1046	msu.edu	5173551855	Michigan State Firemen''s Association	Swartz Creek	mi	48473-0405	msfassoc.org	8106359513	0.88582801	0.72	0.46	0.72	0.334206865	1	1	0	0	2.590681305	4.590681305	0
3622260	100765	39873	8	Oklahoma Historical Society	Oklahoma City	ok	73105	okhistory.org	4055212491	Oklahoma Osteopathic Association	Oklahoma City	ok	73105	okosteo.org	4055284848	0.845917508	0.67	0.58	0.58	0.366443307	1	1	0	0	2.556603091	4.556603091	0
4164609	100789	43421	4	Pacific Propane Gas Association	Lansing	mi	48933	pacificpropane.org	8445854940	Michigan Electric and Gas Association	Lansing	mi	48933	gomega.org	5174847730	0.706111819	0.74	0.59	0.68	0.337772794	1	1	0	0	2.543743055	4.543743055	0
3621535	100765	39869	8	Oklahoma Historical Society	Oklahoma City	ok	73105	okhistory.org	4055212491	Oklahoma Library Association	Oklahoma City	ok	73105	oklibs.org	4055255100	0.857936508	0.63	0.51	0.58	0.380044517	1	1	0	0	2.503519156	4.503519156	0
4148247	1006	40538	4	Michigan State University	East Lansing	mi	48824-1046	msu.edu	5173551855	Michigan Psychiatric Society	Lansing	mi	48826	mpsonline.org	5173330838	0.852857143	0.52	0.64	0.64	0.340028877	1	1	0	0	2.499686172	4.499686172	0
3623012	100765	39875	8	Oklahoma Historical Society	Oklahoma City	ok	73105	okhistory.org	4055212491	Oklahoma Press Association	Oklahoma City	ok	73105-5499	okpress.com	4054990020	0.85531564	0.58	0.57	0.57	0.370212754	1	1	0	0	2.48680586	4.48680586	0
3639521	100765	43556	8	Oklahoma Historical Society	Oklahoma City	ok	73105	okhistory.org	4055212491	Oklahoma Trucking Association	Oklahoma City	ok	73105	oktrucking.org	4055259488	0.852764094	0.59	0.57	0.57	0.339039568	1	1	0	0	2.445632423	4.445632423	0
4458963	100791	28628	3	Public Agency Risk Management Association	Sacramento	ca	95814	parma.com	8444672762	Special Districts Risk Management Authority	Sacramento	ca	95814	sdrma.org	9162314141	0.664385609	0.61	0.52	0.6	0.426915588	1	1	0	0	2.436162588	4.436162588	0
3651111	100765	50097	8	Oklahoma Historical Society	Oklahoma City	ok	73105	okhistory.org	4055212491	Oklahoma PTA	Oklahoma City	ok	73105	okpta.org	4056810750	0.694444444	0.75	0.51	0.8	0.242060838	1	1	0	0	2.42892459	4.42892459	0
4138031	1006	3621	3	Michigan State University	East Lansing	mi	48824-1046	msu.edu	5173551855	Central Michigan University	Mt. Pleasant	mi	48859	cmich.edu	9897744000	0.822501342	0.86	0.73	0.86	0.640982886	1	0	0	0	3.415850336	4.415850336	0
3620077	100765	39862	8	Oklahoma Historical Society	Oklahoma City	ok	73105	okhistory.org	4055212491	Oklahoma Bankers Association	Oklahoma City	ok	73105	oba.com	4054245252	0.841005291	0.56	0.47	0.55	0.389633433	1	1	0	0	2.400204117	4.400204117	0
4449723	100752	44241	4	Oregon Association of Conservation Districts	Salem	or	97309	oacd.org	5035669157	Oregon National Guard Association	Salem	or	97309-5047	ornga.org	5035843030	0.69036519	0.58	0.65	0.71	0.283837821	1	1	0	0	2.398530624	4.398530624	0
3497007	100760	1018	4	Oregon Moose Association	Bend	or	97701-5427	oregonmooseassociation.net		American Association of University Women of Oregon	Bend	or	97702	aauw-or.aauw.net	2027857700	0.622142857	0.58	0.57	0.86	0.25737708	1	1	0	0	2.360172763	4.360172763	0
3617152	100765	39032	8	Oklahoma Historical Society	Oklahoma City	ok	73105	okhistory.org	4055212491	Oklahoma Municipal League	Oklahoma City	ok	73105	oml.org	4055287515	0.834018519	0.6	0.5	0.5	0.3440225	1	1	0	0	2.341547639	4.341547639	0
4163726	1006	43100	4	Michigan State University	East Lansing	mi	48824-1046	msu.edu	5173551855	Michigan Education Association	E. Lansing	mi	48826-2573	mea.org	5173326551	0.670457516	0.56	0.36	0.55	0.490486028	1	1	0	0	2.34107218	4.34107218	0
3624833	100765	39880	8	Oklahoma Historical Society	Oklahoma City	ok	73105	okhistory.org	4055212491	Oklahoma State Home Builders Association	Oklahoma City	ok	73105	oshba.org	4058435579	0.862185185	0.56	0.51	0.54	0.316897526	1	1	0	0	2.329485177	4.329485177	0
3623374	100765	39876	8	Oklahoma Historical Society	Oklahoma City	ok	73105	okhistory.org	4055212491	Oklahoma Public Employees Association	Oklahoma City	ok	73105	opea.org	4055246764	0.851216434	0.52	0.5	0.5	0.362120028	1	1	0	0	2.321592368	4.321592368	0
